id,prompt_group,fold
2967552194,642ac2a9252d7ea2965f,5
2967600249,58129c25ea6f16136d92,7
2967622285,056f7189a67dc55d64b4,4
2967641933,f1748f0db0403964808c,2
2967728446,ecce0ac8eee2b091632c,0
2967860851,469ac3c0b8bb2e06a49b,3
2967861217,7cf7e087dc06e5e08720,2
2967883707,5d18251f7b9e4b13d40a,1
2967920656,dae97f28a2d77162d8d3,5
2968089195,53910a7fd9e6f1e6bb9c,6
2968146062,70fc4b4327222b366817,9
2968162472,797587f0837655918ba7,1
2968206638,90b65e4716d0538c80de,6
2968314620,9c095414bea0dd35bd43,6
2968393875,dc0ada9c770fb08976da,4
2968403084,e4df60a89e2fc21f8c65,0
2968479208,f66eda90fa8351bc6880,5
2968521638,e856fe69278eea4e8b80,9
2968792081,2a8c5c62555cf3093efe,8
2968799641,2786e51e67b4b887ea2d,5
2968838327,5f7adb8edbec1e48c39c,2
2968845931,04efebc56ef0d460973f,3
2969078052,c1ca3e6a28369ea63997,4
2969158309,963b9db853a201af47ba,2
2969168899,de54c3eae3315b1343b5,7
2969171973,eb2e4ec15ee6459ac867,4
2969376890,0804c25679f3dee86f41,7
2969385999,24abb29c91f66f3e826b,7
2969388291,b5a1e81a36a8d24939bc,6
2969439210,5c133fb4b7cbab976e50,6
2969455504,b53b732fe333ec1a19fe,9
2969494719,9160b35ec77341659e60,9
2969517293,94a19a7b5c0825d00677,1
2969547578,22989f49eb6b91afd310,5
2969650118,6d66663c63341ef35166,6
2969650158,8cbc40c8f438dfec82b1,8
2969697224,eb06c917507f933f6777,6
2969769267,c89fe9299ce43abf8202,4
2969780739,cfaef347db8344fb9f40,6
2969835689,ccfeb01a23e82651d094,6
2969960669,bc4301ace656f704fc9e,6
2970173251,10246da568cbac6c5da8,8
2970193879,18e570bdf72c805519b5,5
2970198583,e8ee4b238978976cd94d,5
2970276059,0c47f9fa5daa3cc0a7d9,8
2970291413,6ffc8a4fd5a61175d4d7,1
2970319661,4c7edf9d5cbc4646ae74,2
2970458348,7f4efb00ba8ac552f75a,8
2970746192,8120dc823a551d8d9b49,9
2970754666,7de23459ed61e17a31d7,1
2970807200,160c10a758c3ae6095e9,4
2970861380,d4949e867abca8174da6,0
2971085788,523b98a312de4e907e4f,0
2971117787,3103d53edcbcb98f9327,9
2971134321,6f1ead92f94af7ebc280,4
2971155441,2f964be6e5a10f7db1b8,4
2971157418,23fe68c6f3df1988dc3a,9
2971213181,3d629dbefa1fe796170a,6
2971247503,473a28800a096ee3e0c4,7
2971373243,ae8c2aa033cc5a802dc1,2
2971406735,b5160dce65c5bec87193,0
2971446049,8a5cc1e0e2b4c35ff873,5
2971510035,b55096cd33d2ade23265,0
2971524151,020754e77dddc943fa79,0
2971583183,60a26182d2d64545ae6c,7
2971608334,8959bf002829ac366882,4
2971764308,a759cfae8df74f83d0da,4
2972129780,d91ce666af1fb24c4954,4
2972138709,c55912fee06615342358,1
2972197169,887d9c0e7efaf3f0bf07,8
2972330297,46ad8b0d48b465c5e02b,5
2972402684,844849281bc11a257374,7
2972717938,78fcc33cb49738da0c39,9
2972747841,ef436b222550266603d8,7
2972753617,761a58cf8a57c96375aa,1
2972779034,9b078a6272949b43563c,0
2972781156,ff177e49eb841f742a9c,7
2972783772,224c40a503ed280f3636,1
2972846835,4734d9be3be77fe1e072,3
2972927980,e4f5bbf9b3eab8a870ac,2
2972945353,dac0bf5bbfcb6e010b25,5
2973159393,854b875ef5bb34277842,1
2973196262,f7d2ed0e5cd6060244ed,8
2973218898,d079d334467c235aebde,2
2973239905,02623b3f06b7171659a9,2
2973345333,25b346fb7200d07407a0,1
2973424128,7b310fef3affa44588b9,4
2973621515,0442f5cf17a2f8ca01f5,4
2973658658,fc8a636254c75feead0b,8
2973693197,efea798aedee3639fe59,4
2973836195,bf294e73d0db6b5ae6b0,2
2973874830,d55e7d824b6488e506ba,2
2974059007,d496636b37fd8215511b,5
2974064631,9fe29724a3e8ab9ea8da,7
2974173897,3261974c45a8db82476a,3
2974223617,00bb73ad0c06bb2891bd,6
2974358037,c2fc03ddeae7862a3512,7
2974388099,926e9e7bf5666110394e,8
2974456972,b7958830cb451e8e367f,7
2974467823,dfb1ecd125e322b785ce,9
2974560835,c754c65b9119541dea39,4
2974575967,8bcce05a08f3229a98bf,4
2974583708,005d8778ac7e951ba31e,5
2974661002,9c6b515e80f2e96c28b2,7
2974770254,199df79a7b6642e7d446,3
2974799674,31530363f5439c7ab7ca,4
2974926320,7ba6ba5f1c4328c9a001,2
2974937881,6898b8947e342c254a48,4
2975084799,deb2543927c512b823ee,1
2975110993,94686653bd5053a6d55d,3
2975152416,0e8c2fe782724bcbd396,4
2975228955,179c44db86b22ef36998,7
2975277086,f16925a68bb0e58e2ec2,9
2975298701,47980ba824246d56de7e,5
2975446705,f8c91f2cddf713d21824,1
2975532518,c62b8f5226a587ae95a0,1
2975741906,125f254a8b4061d59c31,8
2975752322,4cf48724cd3fa3ebc639,2
2975880318,09cd5cef2f265e6845eb,9
2975963388,2f805d7e61d64a78b3b4,2
2976107523,29293f8a917eb07f2261,0
2976293019,08c6e7c176b8e1f6c8d3,7
2976977441,776c6450f0db9b80d09f,2
2977039334,23a2d2cd6ea1bfa5a8e0,1
2977296794,9f7f1652f53ad7e65811,9
2977300130,49f9538329694063c629,3
2977335107,6c222096368689e8b5b7,3
2977337098,16244251b868ea150947,0
2977426181,fad5ef6238a6e7aef6d1,7
2977488638,bceea57d76479b5fcddc,3
2977524550,7fdd938d6f7b2a0d6028,8
2977571178,02ae261194b4585fcfbc,1
2977594361,f7adf2c3fa294e83a51a,5
2977717590,bcc2ebb2af8956657157,8
2977767236,a8e1428af0d52fa3b43e,1
2977800229,04956350aeba85123949,1
2977858381,a6827554c1042971021a,6
2977984584,34b4667b31563b239ec0,2
2978010923,3a85c352eb6336975914,1
2978025582,b4a7e09efc7c241f50c1,4
2978098077,99c848b47eb875b5e3e3,2
2978156796,7691514c2ba83e894012,4
2978340000,df1b6fc9b15483f2e75f,5
2978424442,496b9f85442e12310e8e,0
2978440603,fbf49ddd4f6425706d94,0
2978501017,c6d74d560fde589e10d5,6
2978542046,f15189a15a0dc42a6705,9
2978577876,8f80c824103d91353190,8
2978808448,bc7f81f74ac246c5c31a,5
2978884823,34b784ec3b31c7c962c6,8
2979014956,25224d121a1efbcf7629,3
2979055456,5941dc8a729aade80c48,0
2979130087,02bcc4dffe0aa20c47d6,7
2979225800,3e579b1381f44bb995fc,4
2979304209,5e1dfcc1c43d2793b43f,9
2979385172,ba0cd8e92dcfbd5be7dd,9
2979393263,b986b31411fadc5912f9,1
2979396627,575d351fdcd587d1fdac,1
2979463809,9dff86d11aedc6377a6b,7
2979499817,46ddb7838e3b65058a7d,3
2979508122,73730076696b8238202c,9
2979547332,a3efc891aa076b360c72,7
2979559424,610c681ad4435fdd64e2,8
2979577167,e9d3131164502595c940,8
2979584770,4749ce7c02be704fd9b1,8
2979732971,1a81a51a32ed6d1844d5,0
2979751183,a44bc90482b5e389c93f,4
2979854448,bd95c7ee8ac691819b27,3
2979918859,6c222096368689e8b5b7,3
2979964428,4d50e14edc7779f8584f,4
2980014630,78018ed0b1fdb886b891,6
2980224086,5b42f56d012fb2ede969,3
2980278926,45bfcdec37479e02874e,7
2980296621,137e6e6e8d9eb42cc50c,5
2980434387,6d468b9043c6a3bb3b87,7
2980452396,51f0b0948e88f9ab0ffe,1
2980456082,028aa902c0c35b482703,3
2980486316,26ff83106545ec70edbd,7
2980508547,a9b1a39d1d6f2f1bcf74,3
2980595916,100aabd5d09da162f340,1
2980643862,704be70072fe73bbe9f4,4
2980651113,62a57e53ba52326187c9,0
2980686279,52b4e79e3b34847fc2ba,5
2980704397,c5448b93741bf1490c03,9
2980726796,0943595ad311006f353b,7
2980756377,7d903b2d2222b525f5b9,2
2980769410,56135f6d257e61d5491c,8
2980854341,a94abc38f3c2a48c028c,0
2980890951,f91a2c6cbda1a6b3456a,7
2980993870,a6070e535daa40d088ae,7
2981131733,7bb6954743fd01a8207e,1
2981174144,c71de8eaaa2f00a04f27,6
2981218310,d31626178e994a2742e0,2
2981249951,6446f44ecfc3e6fa308a,7
2981289597,c69a536ba49a4d6197b2,7
2981337188,aa092c6aeb24e7598911,9
2981401983,5d68bd90ec97349e5c52,8
2981413266,929879159d099803ba30,4
2981599344,0f57b8b4a4b273153bbb,5
2981608270,ba58bfd8506f9cd3979d,3
2981791891,12daab1ffc36947497b1,7
2981817780,986c5bdcc840d4a5420d,7
2981923310,69f8f240b61b4d0827ae,1
2981923996,18e862f3d91807ab9433,2
2982021968,4e87246ea6ace6cc5434,2
2982038531,347de662507a6f2ee126,3
2982040661,29a8c9c649207c41c1a8,6
2982049823,7d91af3513b7ed0ad4ff,4
2982121620,bbac5c7a9793159ba8c1,6
2982125671,932977c0f367b7785c00,7
2982126224,8bf91174fe85e25200de,7
2982154379,c7ddaca06d148cb73c9d,6
2982185722,f4b275b4a28785ae9385,7
2982197636,6f8a8a155de091c1e753,5
2982224558,08e43747a6e73384d442,6
2982277105,a279eb2009011193049e,0
2982319202,b31f6109289f56ea89f8,6
2982368972,d595f12c69cf1208ea49,2
2982504563,af3aa68cf89e65bb9df7,1
2982573926,2ee39c27bc22bd41bbb1,0
2982631321,c331fd4d83ac79d5ed9b,9
2982772546,2214266f8b6dd3a3b3c4,5
2982865225,c67a104a51cb156b1a3b,4
2982937676,3639ff1aa207e5573aad,4
2983020268,7525b707efe4a8b184a8,1
2983074876,95180c5fc58f19f96a51,1
2983076417,203b294d60635817daec,1
2983105209,6de1ba1d5009b62389d1,9
2983257051,b99e431e4c252a43cbd4,6
2983265305,46a70e79f1a8c127af0b,9
2983306332,7c01f42d449e54499e71,8
2983344306,2d7e070f954b205ae90c,3
2983470651,08592b9723446eeae7b6,4
2983474940,433be9b61ecbdaf403e7,3
2983579427,2326dd1ba4789e6a5e60,4
2983594452,4429e212cd773b81313e,0
2983607533,05411bf63fe0667b9343,1
2983704495,25069d057cc7b7a8e9f8,4
2983821079,39715106dc60560589f4,0
2983910271,f228d79d9a74a86dee8d,8
2983984629,8a8d2ea4c84c72ba3903,5
2984095050,f7ad7bb5f6207efcc3d8,0
2984121189,49e43b39e0bd410b688e,6
2984255407,6c357b51f9828889fe96,1
2984325781,d54c22d056d3aa4df56c,2
2984481870,6e43ec6b32503bd68ae4,3
2984496528,e9dbe03e969e346e5ed0,6
2984502857,b4a104c4c1a232187f81,2
2984765341,c11623616ac87a124f9c,8
2984784922,54cdd2e68f4662ff0f84,5
2985031309,4de914fdfb8adff58d2e,3
2985117741,b3058f1221011de0b44a,6
2985119588,f201d24d061aeb873b37,5
2985141475,fa8093645458a16aac80,0
2985158509,31bacfc468215da1dc5b,2
2985205569,777a795925a07fdb1b93,2
2985224569,82ac41005c1017df6ae4,2
2985393124,abd4a9cfdf93ca228941,5
2985492429,b0969b0252898334e523,4
2985717658,9c4165e5ebd32bf8f185,8
2985779709,c737f448ebfeabfb5886,4
2985825554,344654dafca7e50f2b9a,8
2985872013,eaed20d9a6dbbd2334f6,2
2985896255,2902660be0f9f81e93fe,0
2985965233,88df75eb39f0565b15e4,2
2985978683,9f1346e8b9ca1770e0bf,9
2985979732,c1dd1f065ea048914c0f,0
2986026561,9fc5d761846f6246ec19,1
2986059033,73c7446204e73d092474,9
2986360546,afaa63431d372cbf52f5,4
2986364651,bb7ac6c478663421e14c,7
2986558050,05c18c422a5244e71eb9,0
2986581090,830da7e1e069d10d7c1e,8
2986616336,be336de390c80d8bbb53,1
2986756798,548a364326aee524b885,4
2986782612,39570100b629a9d1c14b,0
2986845684,0529818c60510ebbdb5a,0
2986938727,303414f8b76f407db9c5,8
2986992542,202d18000d16aa489729,4
2987089864,3d5321a6cc02883e4a5d,2
2987383809,2c16fab2d435a6bb88ea,8
2987387384,163309a9b6d04d97e1af,1
2987548795,c9371c70a5be48a6ee51,2
2987564556,78c3e2fee26d08556932,6
2987630192,e40115a0b60a2039ea03,2
2987749109,b77a8c0d4e03839b9cdf,6
2987849252,29981bac39f70146aaa4,7
2987974751,465c0c470150d758d0ba,7
2988508274,397fa43002aab5da17a5,5
2988533787,a8998819e4a8498635b0,0
2988567993,737873190a97820d39f1,6
2988580438,655afb3f3aa7fb80be7d,2
2988680031,4198a6cc36c3eb9c22fa,4
2988821944,795de566e03d42f02b92,3
2988870727,833672ff9965629c40e1,9
2988900727,42a4b0f2b637bf338ba7,0
2988918851,d7a044039830a4fde27a,4
2988928566,764cb8089ed91796b880,8
2988930249,c059606d245f353e59c8,8
2989122566,2c1de2f7e45dc478b690,0
2989207811,6346cc58401d2b84e6fd,6
2989448739,ce3f4615362cbb20243a,0
2989552069,758a87f6944270e5dbde,5
2989558776,efdb8339e6fb4c78f87d,6
2989795435,0420f9caad97e8e1ca9e,7
2989803821,0afcbd2c68fa16f6d8ba,0
2989914746,feb9a6bcd75dd9d5b722,8
2990122243,7eda2c5dafc6a78628a6,9
2990154073,eadbf3d02280d73b9659,6
2990165858,47253c82e1694abfac61,9
2990176255,4607a9127574fe3431f6,4
2990272224,fc5107a3bb3aecccd20b,5
2990306620,c54250dd4f278b532e82,5
2990423822,0531b436250feac1f19b,5
2990605336,4a0ce7d63297083a3d45,4
2990761195,45a2cc34cf5061386b64,7
2990768440,4359c3efe2e7c13727d0,1
2990785786,131205dc7cf8ad6623ad,0
2990823923,ea03acb0380dab4c2dc7,7
2990848240,13c4d679b518d7729cd0,4
2990848982,30114131e68805e9ddee,1
2991031240,23f22358d1d361885938,0
2991074177,d5ba8dce2ef223031474,3
2991102583,bbfaf756ccb09ff0183f,1
2991309983,98702c7c6b5486e8d7f8,4
2991366599,0aed96be0f6749d74473,1
2991426422,59fe0484a4cf1e27cb40,7
2991523857,639043625bfb84d61ec6,5
2991542364,c76c0b843b2c4123d9d9,1
2991690994,1edf54eb177985366213,6
2992138301,9b93215064af6332e981,1
2992143926,966478baf3dafe0b795d,7
2992269125,ecfd160805b1b0481fd0,8
2992292911,2ce5881578d67ecbafb1,6
2992293532,398ef112de4a8243ecd3,8
2992301822,fe2ddcb8fb4583223ccc,5
2992307760,a191c237d452505c4b6e,3
2992458032,c3c5c11f341dd16e8a71,3
2992560121,d36d5afc97bb49c24dd8,5
2992659931,7821dbd0218014f2de48,8
2992737410,445db3eba62b70324f17,7
2993171835,f0f94396cf254dbdabce,4
2993297850,03c854a2abb1bfc88edb,3
2993334010,d0edf8a49c9fc4aea01f,1
2993437483,b86ab2e00c2dd81f0c66,4
2993451087,5a4dba36e310aa68a330,1
2993465606,a23d94cd9e8219978c18,9
2993562776,958be74de87852cbb45e,9
2993629400,5aeb80db07ada039b97a,2
2993686823,c7184127256848f19da1,3
2993773233,89b378c59b07e3d0b31b,1
2993841982,831f07117a49f4f438d7,6
2993895695,bae161a8f68708371bac,7
2993923680,062141311c8f64fa266c,2
2993926501,6c2964e5d1890d917e68,3
2994032790,024abaab09e560217932,6
2994044375,3a395c4770d1f8e4fb36,9
2994079696,4177df9513af7b81225a,9
2994133796,c739fd08914780f07655,2
2994460697,41b0a134c4ec2dd20829,5
2994560433,53e8c935d6e849ddf63d,4
2994570959,713f1159f63cb5f04b25,8
2994635721,f1db54ac699312dcb670,3
2994695380,ea7136514f24075aa9f4,8
2994747648,fa2d84f18590019ea7fb,9
2994757508,ee440e67f424a6a1bd39,3
2994821494,0d13b91df6ee197f341d,1
2994824401,357d4689d71f0966de20,7
2994832745,9a9790ba3f36899563b5,9
2995009732,4587117f9cd6ae905bd0,2
2995048986,ee4aaae0a18fd55daba8,5
2995198009,4647824fc72447be0b15,8
2995326675,00fc7da971bb56145844,4
2995328031,6cb93fefb0aac9984927,7
2995350053,5c69230e2be20b863217,7
2995564529,65853a764f9f5d0240a4,6
2995634363,9d24f03d6ef9debd0dfa,9
2995765289,4a43ad1b7918d2dcea4d,7
2995795537,754291a6ca8422c9a7ac,0
2995850263,cf987c83214f2cd6359d,9
2995877729,b50082b791be5bfaebb4,7
2995899749,3672809a0c3276ecdde8,3
2995950761,d9c68f9a77d2059844f1,3
2996125226,500a6bdbeb120f1d89a1,9
2996189229,aa37a19f4a9177118816,4
2996205307,6de63c6dd2d1de863f3c,2
2996257587,ac84b8b09f865b041510,3
2996414310,f3c1f3b1c721575bd217,8
2996586417,cb7e88fdfa7a0d6786e3,9
2996687371,d13f4783b7dcc12477d8,5
2996749502,51d801f99a4c9b89c919,2
2997002337,df354cfcc18dbf73bd59,3
2997290976,ecefb5aad6afa19df812,1
2997333749,3966ac26acc5287d42fe,1
2997395718,7a11dd10e56c70f4f3ff,0
2997785061,3f8c104b22ced309ae6f,2
2997898590,64aa0292c31cb759d2cd,1
2997976185,129231212e6c62752384,6
2997981780,0a3d89df574f3ffcec47,4
2998309558,aa9e59e7a935ba614a15,9
2998321577,fac9c5154976ba3a19f2,0
2998326543,f144e5b3ee30d9b3ae87,8
2998327976,bf5b4fdeffca5c230850,6
2998410881,ab2e3acb7c516710f5e9,5
2998485498,e0be2cedd648f87e8f2c,4
2998583817,ce6425187e81b0f71d99,0
2998730144,0097e1e45b4c46694304,9
2998781680,fc3e98bda040dab49e81,4
2998852371,298b9ac7e6c6937432d7,0
2998884865,6c222096368689e8b5b7,3
2998939857,23d9060bf6dd50a27b1e,5
2999060009,d589dbfbea5464a95c12,6
2999091578,b65c96605b2500cae14d,7
2999099378,ccc996004474ff21fe9b,4
2999114091,d7c092d6199f73db113c,4
2999135845,93148cfb6f52d41c4ce7,2
2999176906,f377c9261764acc35746,1
2999228297,42e21d47f7c0069c648d,4
2999270358,2ca1d0df055700e25c44,9
2999294809,9c02dcb5aca6f0bb62e1,8
2999309466,b09addbfe93467f4daf2,7
2999326721,495115bfb1d41abd3c49,4
2999369234,c10bf9a6a85411c77186,5
2999384364,c2e73c1b1641e344f727,5
2999433879,06409bdf00b3754ec324,9
2999435300,4795ce06a5bf08d13d52,2
2999481914,ab4eec1916714ee82d2a,8
2999496681,31e995bbd61635dd9586,4
2999505291,43da691ac0953161a12b,0
2999516291,e2b17e0df57f83696c1e,9
2999604001,f907a6341cbd7db09fac,7
2999646223,1394a6b5025fca19a553,7
2999650646,da2d79e65de652c1c2e8,3
2999688177,97d1abed074b1913dfa0,7
2999930181,6e74818e985935a10eb9,0
3000370945,5c4341b0acc5f72a0cdf,3
3000387505,033b206c8e12b789f5a2,9
3000403797,73102651252f66648926,7
3000543453,348d473c89b08e6b7e13,5
3000734251,d997da18b40c88626d09,3
3000745489,b153a9ba94b0d76a78ad,4
3000747240,f5eb66ad181217fbb784,9
3000766008,b8a7ffb25a1f79fa855c,2
3000876028,5ef3f98543c4f1531639,6
3000916335,c358d1e5ea83f07f2c22,7
3001090178,8ded5ccf056a293f2d9a,6
3001103376,3f84dabb2e22c779d172,4
3001216107,1243422ab0fc986bf440,9
3001372484,a9c3a6eecce0fbac39fa,5
3001458773,4bb7da758b27eaa7a3ad,3
3001585404,69cc8d933208538ae4cf,1
3001622192,3473c1c29b00f6bfe9a7,3
3001632276,26de8cf55766c061b73c,8
3001778505,a1d77057641fb97ec673,3
3001894318,c32d6fb97d253fa3840a,0
3001910802,842dbcb990e39782f166,6
3001914254,6391d3ef831d5bb4c10b,7
3002032318,ad58fb2e2f54db469ba1,4
3002138532,f71e1fe611f04ed10c24,4
3002189508,16b7922f2785e46f9942,1
3002393542,549fa6a3ea57946ec787,5
3002465877,1d2d6f80135c51d5a7a9,6
3002479813,f07fdf52b87757a4ed27,6
3002540876,efc9f59827dbe6b364ab,3
3002554819,fdc58f4ce9cd722504ec,1
3002559220,819e8ae0234cd8d6a289,3
3002677011,372c9c90a7d5e9446962,1
3002726122,fc8f8649ff6fea87ba9c,7
3002858022,b28408748e772c4de268,8
3002880025,2cef0eba6743a1f30c67,1
3002945215,8698cf3ab8229fb0f222,7
3003109402,93de86208714119ceef9,9
3003201296,a37e92bd369fb424d510,8
3003291429,d988ca516454ded79496,8
3003332514,8e065065c918567b446d,0
3003383155,7a5cee965fed9138baac,0
3003434290,80c16156f999367dbdac,1
3003503007,cb043de399886980a3a3,5
3003543621,870afe2004702b4fb182,1
3003648123,95b7a4092d2c42f0cdac,1
3003693313,fcf33673d46f0323bc28,7
3003704683,e99bbda88ea921931998,2
3003970943,32ec5f2e9eadab480487,8
3004006420,55c567e681fb1f0d38a3,0
3004070609,4c49fbaaf6c06a365f95,0
3004074592,e6978ba7dfde0b0be5cc,2
3004209128,5a0367a04d8137137da3,8
3004238712,ff34c5b85ab7427545e2,1
3004423511,8e46f591de33179f3335,7
3004466845,674b4441eab316c3257b,0
3004530656,d82f56127e1023f719f8,2
3004713202,2cf3c49f5f96cef0f1aa,9
3004716829,ab0c6152af7bc3a5a821,1
3004739653,f8bbc30b31d9743b3469,3
3004769244,6427c42ba43c024bc150,2
3004922873,94174aac29700ac7bf21,9
3004937970,488542e671b331a5ec6b,0
3005129377,1a79056b53067afc7f62,0
3005224192,cd52a6cf0a479e73cd10,4
3005232086,3a5ed3f1208b32870dee,1
3005282001,082546a766bd786d1481,2
3005376503,3bb82828a34e2174f928,8
3005495848,2fb54460889900bd04e7,8
3005512817,166b6378820ba9a31c0b,5
3005521570,33eb215dad40dbdb3f41,7
3005666068,78d0fffd3b867f8273fb,7
3005689511,3165ae2e756021a7bc14,9
3005982573,af5784460c4e70c3dd7c,3
3006067199,088fc3462038eac27241,7
3006195736,f3643fe52c0b0b7727d2,6
3006230437,ef0f0aad0e1832379a89,7
3006250490,04d96eb68aae47c80d3b,7
3006295021,53075849df1b2f4b1ab3,4
3006319171,e2b91801025601a3b135,5
3006325202,ad0f2408eab44b71266d,9
3006361630,a85776c7a0b41bc4736f,9
3006403073,29612ce8c7ba22b12572,7
3006554749,35ef3ce5c7d86d5a2580,8
3006584754,de8946cbd4526c328300,1
3006615672,c1fba351782f1499f803,8
3006674031,df09a83a19be1f2e7763,1
3006817672,07177bd5abd65d429e6e,9
3007000161,3d87796c6bac02fa066b,5
3007049811,9720b050675f934a8fab,0
3007156924,af93fef5a63e01711281,7
3007167700,3ba7766061291139629f,3
3007174393,3d3f0bad9388cae1bd20,4
3007193843,2d47f9103b8691f7ff04,1
3007277850,b62a095da481a0635a11,6
3007316153,9ac77d1a729097b10e4d,5
3007376645,a924172d3da4832321f3,4
3007466196,a3bc85d1e4559552cae6,0
3007491774,d5e1b6119f42e012b9a0,0
3007607223,f38a8faea431a85f9e76,1
3007631604,16a1defddc732e3f9bfe,1
3007640322,8c916bd7fd969b986d33,0
3007668382,22c1b660d686d3cc4d2c,4
3007672399,872ce1464ec92adb88f2,3
3007889164,74f28f2ca299113bd49c,8
3007918264,a768c8ef7dbb0e4e1ce8,1
3007921948,83f1b24ed14f3be728df,1
3007938444,70f71f468bc33e3f56d1,9
3007987509,090e9e21eb219be33e5c,4
3008002975,37f1d76c605ff96d42be,8
3008080992,ccd23babd367624d875f,7
3008111640,b8442df5ca46bdb24764,3
3008115403,a079718d6b0fcd72d696,5
3008181081,3995ddc5defa1a6d2faf,2
3008259768,f199e6c62b39fc9459eb,0
3008360810,2982e983630fa450aba6,4
3008373534,37cb6a34b1c5f6f53aa8,0
3008501287,ac7937b5944563f8ba3e,4
3008628912,42015c06071901bf3fcd,6
3008741359,941afc888f85109cb62e,3
3008754185,7ced36a459adb7426ea6,3
3008840934,a90a47945a241cace775,9
3008986891,2a7095cbe181ccab8133,6
3009074265,bdf75f9028235f63746d,8
3009132491,248782b6d306792fd2f8,3
3009172714,fe53fe85a4978e224e5a,8
3009244751,34e7e74bc43101c995ae,2
3009286862,ca7ee93c9425e2245f11,0
3009324052,894daa6f41d06738a6ae,1
3009431214,0fe5e4fd0168eb5b9757,3
3009555017,13b8d81c3a3a62318939,6
3009604910,26054d3a32c9d912335e,4
3010132903,4f805506f97d83b195c5,7
3010141692,ec6924363ef5a17d85b1,3
3010294398,c0f8e7ff69b80ca29613,4
3010342754,e0047127b87423e043fe,3
3010357040,853e70036f7bd755cbd0,9
3010631909,1a532d0e94ab4b62e1fc,9
3010691397,de7d534d069edc309406,6
3010868694,868c70f8444facafa3e2,6
3010884777,86d76a07b1f892d09d0a,2
3010902618,f400853ff8fb20dd15aa,1
3010932800,dcec3437b25d6fbbad7d,9
3011000128,3401b36ce1c82a0b657c,9
3011004760,944151f903df4a9aa0c2,6
3011110634,b52a236710a2d00d8e2f,3
3011118471,77fdc9b0f9d190f99cb6,2
3011201986,24d1e6d662a7bc072c9f,9
3011260430,16aa4c1a4928360f7541,9
3011292378,d66ebc8759a1982eb46d,6
3011325230,af8671d1f02dbf9fd766,7
3011363213,0753b1b9149e315da0f0,8
3011458776,48c001510da5469986f0,8
3011532110,2df497a369314db4f15a,6
3011599421,a497a1a600b43552c3d3,9
3011703768,7e76c7601e3d5e08ff77,0
3011705533,709c7fe19e56ca4ec44e,2
3011718015,538127e7d5d53d9cc672,5
3011811889,63268edb085cf7095bb2,6
3011882725,5a626aab7887e08d4cbc,5
3011907901,134ac69369e044d2a030,2
3011922901,3084f14b8df614bc61db,1
3011970269,5e294ae33ee4f3d9bc38,8
3012093693,6f049d9236c26567f686,9
3012104353,083c8203964decd3e293,3
3012132262,1954da8c5e859038c249,2
3012172789,ce1f1acad10e06eab680,5
3012201214,296320b50141a463322b,9
3012251205,56a28d0fc3a5fa38ea5c,6
3012339666,7ff6a995e7cc81c52e00,3
3012471770,11528ca6dc935053ca76,1
3012486678,9c7f1d6db486656add7e,7
3012503584,a5633b4ff05b9703f665,5
3012670085,16762370a2a3fdb2424f,8
3012685079,ae59f357f99ed84a4ce8,7
3012730735,ffdd68b28fd1ff1b8d1b,1
3012738730,ad5c6918b45f799270ea,6
3012885679,0b2db74e9be0e5408195,0
3012892781,0637b5ace20355239611,9
3012948378,3bb22d083d5fe50e0d8c,7
3013018418,534bd136c13846d32ad8,8
3013055170,bf7ebbd79199a6b94d99,6
3013074383,f75a83839a921f0fc8b2,0
3013203305,ece9d09b6b42d77650bf,6
3013282620,e1a421e7b043eb7cd331,8
3013495976,6ca2d1f9bc26541d3ce8,3
3013518275,e5c1608116632b73fc11,2
3013626788,b309c2ffb96c17c3df45,8
3013642833,3d4784ed3bf30d12715f,7
3013761720,cac1b79a897ceaf8b813,2
3013799287,bceae5aee96acfb80ca7,2
3013893052,3699430eafbfc06bf335,7
3013967628,083f09ead37ee4a13e0c,9
3014128026,5b591b00e3cb93abd33e,3
3014154665,0ec94be845cee9b10480,2
3014283775,16afdca299dbbdfe81dc,2
3014305180,1e9ad6252b15add9020b,3
3014464287,be77cf5ea0b2fe5db346,3
3014540523,f400359de11574013a38,4
3014635804,2ff092eaab10905145c0,3
3015020750,688f2be96aff22d1dc21,1
3015023370,6bf0e2cb5f300c14971f,5
3015107235,202c9e4bc563bc8f4854,8
3015213778,21a3a8d7221930dbd210,1
3015233766,c76368c71f5ad2e516bf,8
3015451506,7395cdd0cc03b5aa3912,0
3015529708,43031c6d396f0b576538,1
3015548186,2aea53d056e7688c2995,3
3015566685,549c3568ad80d7f1836d,5
3015616195,5ed136fd775fd619a385,0
3015700112,f89a3a1ef44a431091ce,4
3015703970,9a35b1815af72ed7c1e3,1
3015749443,947d768ebde07070e409,8
3015782275,883d07f9aa6120bb5095,0
3015805925,ac9039739da81dd017bb,7
3016037244,6d946d18aa65f5e9a3f8,6
3016129693,46ed81136fc4d264c3dd,5
3016181228,31bd19de3a0fdb13b4c7,9
3016221458,6f6acdb8f03c323b72c2,4
3016335986,14a0af2ad6af4ad60b0c,3
3016363611,d125e1c1f272ca64a88f,4
3016597061,b03dd9f336756e5dde9f,1
3016638213,7b3cbb79aa7f86d590e3,4
3016899035,8e0dc55d8e8733660f8e,3
3016910051,e0114948ddf1950c1bb6,1
